
h_comment_date,h_content_comment,h_rating,h_reviever_helpfulvote,h_reviewer_address,h_reviewer_contribution,h_reviewer_id,h_reviewer_name,h_reviewer_staydate,h_title_comment,h_triptype,h_url
 wrote a review Dec 2021,"Beautiful hotel with impeccable service everywhere you go. Made to feel so welcome, had a 16th floor & room well equipped with high quality interiors. Breakfast had great choice & we eat at Straits Restaurant one evening - highly recommended. Very close to the tube & 15 min walk to Tower of London. Looking forward to coming back already. If you’re looking to be spoiled, look no further.",50,8,"Cardiff, United Kingdom",15,https://www.tripadvisor.com/Profile/doctoronholiday,doctoronholiday,Date of stay: December 2021,Fantastic Hotel! 2 night birthday celebration with family.,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or70-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,Wow! Thank you to the wonderful Pan Pacific team for an amazing birthday weekend. The room was fantastic with panoramic views of London- luxurious bathroom and comfortable bed. The pool was a real treat and an ideal place to relax after a busy day around London. The breakfast selection was the best I have experienced and as always the service was impeccable.,50,51,"Church Broughton, United Kingdom",78,https://www.tripadvisor.com/Profile/Epmj,Epmj,Date of stay: December 2021,Luxurious birthday weekend,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or70-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,"Excellent hotel. It was my first stay and I know it will absolutely not be the last. I choose Pan Pacific on the recommendation of my daughter who is an events organiser. She had stayed a couple of times and loved it, I can fully understand why.",50,1,"Felsted, United Kingdom",14,https://www.tripadvisor.com/Profile/AndrewH6689,Andrew H,Date of stay: December 2021,Excellent City Notel.,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or70-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,"Amazing hotel , amazing staff , amazing rooms
We stayed as a family of 3 , I didn’t want to leave .
I can’t wait to return . The quality of the rooms , the restaurant, the fine details . I liked the location near some famous restaurants but to be honest the cocktail bar and restaurant on the second floor were the best for me . Loved the sweet young guy that looked after us in the spa and Gyula in the restaurant. The housekeeping is outstanding . This is one of the best hotels in London with the friendliest well trained staff . We kept our blinds open at night a touch so we were able to watch the sunrise from our bed right next to the windows it’s just amazing .",50,100,"Manchester, United Kingdom",56,https://www.tripadvisor.com/Profile/1556898,Tory5,Date of stay: December 2021,"Amazing staff , hotel , restaurant !!",Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or70-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,Visited for for two nights with our two year old son. Wow wow wow. Absolutely loved everything about this hotel. Everyone so friendly and couldn’t do enough whilst also feeling very relaxed. I was anxious taking our young son to such a smart hotel but honestly cannot wait to come and visit again. Thankyou,50,47,NA,73,https://www.tripadvisor.com/Profile/962garyh,Gary H,Date of stay: December 2021,Visit with 2 year old - WOW,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,"Wow, wow, wow.
From the moment we stepped into the hotel to when we left, the experience was second to none.
The attention showed to us by all staff whom we even came into close proximity to, was just a pleasure. The hotel decor is of outstanding quality and so understated. Attention to details is unbelievable. Cherish Finden, whom was the main reason I personally booked this stay, to try her much acclaimed pastry and confectionary products, was introduced to me and she took the time to say hello and spend a few minutes, which was really nice.
This review may seem totally over the top, but we really cannot praise the staff, the surrounding and the whole experience enough.
We have booked to return in February and am sure, there will be many more booked in the future.
Thank you to everyone who made our stay so very special.",50,1,Hertfordshire,3,https://www.tripadvisor.com/Profile/Jackie47_48,Jackie47_48,Date of stay: December 2021,An outstanding experience,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,"I had a great stay at the recently opened Pan Pacific. It is a slick, global operation & the fit out is to a very high standard. My room was fantastic & as a Gold member I was upgraded to an amazing 11th floor corner executive room which was incredibly spacious & had several floor to ceiling windows. The views are fabulous, mine looked onto the Gherkin & Can of Ham on one side, out over the city skyline from the other windows. Rooms are beautifully appointed & decorated, beds huge & uber comfy, curtains remote controlled & bathrooms top to bottom marble. Very generously stocked with lovely Diptyque products too. Reception staff were professional & polished, as were staff throughout the hotel. I didn’t dine in-house but had cocktails in the chic Ginger Lily bar. Breakfast was the only slight let down, food was absolutely fine, service polite & willing, but it was just … ordinary, in contrast to the wonderful rooms... a bit noisy, tables too packed in, the buffet small & unthrilling.
I want to end on a high note though, as the Pan Pacific is a fantastic hotel, another great addition to the luxury hotel offer in London, it’s rooms particularly outstanding. I would definitely both recommend, & return.",50,1054,"York, United Kingdom",1693,https://www.tripadvisor.com/Profile/mrstraveller1,mrstraveller1,Date of stay: December 2021,Lux Hotel With Great Rooms,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,"Exceptional service from the staff. Everyone was so friendly and welcoming. They were also able to accommodate my requests for a slightly better room due to celebrating my girlfriends birthday and left us a lovely birthday cake and message in the room. They also gave us a bottle of wine upon leaving. Really went the extra mile to make us feel special even though we were only staying one night!

The hotel decor was fantastic as was the room. Incredible bathroom and really nice finishes and touches around the room.

Couldn’t fault anything!",50,NA,"Brentwood, United Kingdom",1,https://www.tripadvisor.com/Profile/Mobile07721494290,Daryl,Date of stay: December 2021,Exceptional staff and hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,"Best hotel we have stayed in for a long time, great friendly service, customer care and facilities including really good gym, steam room, sauna and pool area, dyson hairdryers, good bar and location -",50,NA,NA,1,https://www.tripadvisor.com/Profile/Lukehal,Luke,Date of stay: December 2021,None,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Dec 2021,Exquisite room and immaculately clean. All staff beyond helpful and food and drinks were very very good. Nothing was too much trouble when asking a question. Such friendly staff. One of the best hotels I have stayed at in London. Will be back!,50,NA,NA,1,https://www.tripadvisor.com/Profile/lisacZ9702TB,Lisa C,Date of stay: December 2021,None,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"The room was amazing, staff were friendly and efficient, breakfast was all you could ask for and the decor and facilities were top class. The Spa and Infinity Pool were very relaxing and the staff were very attentive.",50,NA,NA,1,https://www.tripadvisor.com/Profile/PeterEvans05,Peter Evans,Date of stay: November 2021,Weekend Break,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Could not say better things about this hotel. It is modern, contemporary, and luxurious in every way. It has some of the most high-tech amenities I have ever seen in a hotel such as heated marble bathroom floors, heated towel racks, a VR-based HIIT workout system in the gym, a full infinity pool, saunas, spas, and much more.

The Straits restaurant was absolutely lovely and had the best meal we had in London. Anne, the General Manager, even stopped by and hand-delivered a bottle of champagne and a handwritten note.

Please reserve your booking already. You will NOT be disappointed. Trust.",50,NA,NA,1,https://www.tripadvisor.com/Profile/jaeyoonb2021,Jae Yoon Bae,Date of stay: November 2021,"A perfect, luxurious hidden gem in London",NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"This hotel is incredible. The service is attentive and faultless, the rooms are beautiful, the relaxation facilities on the 4th floor are just wonderful. I would definitely revisit this hotel and recommend highly to others.",50,NA,"London, United Kingdom",1,https://www.tripadvisor.com/Profile/AmberB280,Amber B,Date of stay: November 2021,Perfect hotel stay!,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,Wow! Beautiful new Hotel in The City. Very modern decor. Understated luxury. Warm welcome and great service from all areas of Hotel. The rooms are spacious and well furnished. Great shower. Indoor infinity pool for some proper swimming. The bar serves some wicked cocktails that are beautifully presented. I could find no downside.,50,3298,"Malaga, Spain",10519,https://www.tripadvisor.com/Profile/Kingpaul100,THE TRAVELLER,Date of stay: November 2021,Beautiful new hotel in The City,Trip type: Traveled solo,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or80-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Perfect in every way, from the moment we walked in the door to the moment we walked out! We were treated with the upmost respect. Not only did the hotels level of details shine above the rest but the personal approach of the first class team really did make the experience one not to forgot. We were made to feel welcome by every member of the amazing Pan Pacific team. The level of details were second to none. My wife and I can’t thank the team enough, they really made our stay a special one. We will be returning due to this. Thank you.",50,NA,NA,5,https://www.tripadvisor.com/Profile/rlocke77,rlocke77,Date of stay: November 2021,Perfect in every way!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"What an amazing hotel, lovely staff and amazing facilities.
The hotel room had great views and felt roomy and relaxing. The decor was luxurious whilst contemporary.
Ideally located in the city of London close to a variety of London stop attractions, bars and restaurants.
I’m already planning my return visit.",50,9,"Dublin, Ireland",22,https://www.tripadvisor.com/Profile/Mharkin,Mharkin,Date of stay: November 2021,"One word, Amazing",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"The whole experience was amazing!! Restaurant, bar, the room, the pool, the gym, the team working there, everything was so relaxing and pleasurable! Events spaces look awesome too! We felt welcome from the moment we arrived!!",50,1,"London, United Kingdom",4,https://www.tripadvisor.com/Profile/emmacastleuk,emmacastleuk,Date of stay: November 2021,Amazing stay!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"I was so excited to see Pan Pacific Hotels in London. We have stayed at Pan Pacific, Singapore frequently. We knew the service would be exceptional and we're not disappointed. We came for Kopi Tiam afternoon tea on Remembrance Sunday and were absolutely overwhelmed with the service and food. Raul and Benjamin made us feel so special and guided us through the courses with knowledge and great enthusiasm. True Asian hospitality at its finest. This was our first afternoon tea and I think we may have started with the very best! Beautifully presented and expertly balanced flavours, I couldn't have asked for a finer experience. Thanks you to Cherish and all the team, you must be so proud. A special mention to Walter for the fabulous tour of the hotel, you really are a credit to the brand. We will definitely be booking a room in the near future.",50,12,"Chippenham, United Kingdom",28,https://www.tripadvisor.com/Profile/WiltshireSsl,WiltshireSsl,Date of stay: November 2021,A wonderful dining experience,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Recently had one night stay at this wonderful hotel. Everyone from the door man to the restaurant staff were amazing. So friendly, kind and most importantly go above and beyond to help you with everything.
We loved the room so much space and everything was so new and modern.
Ginger Lily bar was fab the staff were so knowledgeable and we now have a new favourite cocktail Charlie Chapman!
Thank you for an amazing stay for my best friends special birthday. Can’t wait to come for another visit soon.",50,NA,NA,2,https://www.tripadvisor.com/Profile/R7808UXlauras,Laura L,Date of stay: November 2021,Amazing stay!,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Went for a weekend break with friends. Whilst the hotel is classed as being in the City, it is on the Eastern edge so well located for Shoreditch, Clerkenwell and Hoxton, so good spot for leisure aswell as business.

The hotel is new so everything is pristine, the room s are beautiful and very well furnished. Service standards are very high and each staff member greets you with a smile and is very keen to assist.

Leisure facilities are good with infinity lap pool aswell as steam and sauna with bookable treatments.

Good value for money for a weekend break given its 5 star status and will certainly return.",50,22,"Liverpool, United Kingdom",30,https://www.tripadvisor.com/Profile/391mikey04,391mikey04,Date of stay: November 2021,Very Stylish,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"This hotel is brand new, and you can tell the staff are proud the of the product they are offering. their happiness of being able to welcome guests the the new hotel, the heartfelt welcome and ambience made us feel right at home from the start.
The rooms are beautiful with subtle luxury, great amenities, and an amazing view! Will miss the plush bathrobe and high quality toiletries.
The swimming pool area can get a bit crowded in the afternoon/weekends. But was quiet and relaxed in the morning.
Remember to make a reservation in advance if you want to experience their afternoon tea on a Saturday. Picture bellow is from a quick tea break on a Sunday.
Well worth the visit!",50,1,NA,1,https://www.tripadvisor.com/Profile/W2068GTRaymond,Raymond,Date of stay: November 2021,Beautiful hotel with amazing staff,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"An excellent stay service was exceptional, we were lucky we had our room upgraded and I was able to check in early. Nothing was too much trouble.

The room was very well equipped and had a great view. The bed was big and comfortable with great linen.

Breakfast was also great with swift not over baring service.

Would recommend highly especially if you want to be close to Liverpool Street Station",50,NA,NA,1,https://www.tripadvisor.com/Profile/farmerd1970,Damian,Date of stay: November 2021,Anniversary Night Away,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"I looked at many of the top hotels in London for my husbands 50th. Great staff from check in, the infinity pool, to dinner at Straits Kitchen (desserts are a must like artwork) and topped off with afternoon tea, an experience to remember. Thank you.",50,NA,NA,2,https://www.tripadvisor.com/Profile/subha821,subha821,Date of stay: November 2021,"Amazing stay deserves 5*, great staff and service. Book it.",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"What an incredible hotel. The attention to detail is impeccable and it really is a five star experience. The team and so Friendly, attentive and thoughtful. We stayed for my friends birthday and they made it special with a chocolate treat in the room and a personalised card. Everything is luxe, the bathrooms are stunning with diptyque toiletries and a Dyson hair dryer. Beds super comfortable and all the finishings and textiles have a quality feel to them. The breakfast was incredible with lots of choice, great coffee and cooked options. Thank you for this unforgettable stay, we will definitely be back.",50,NA,NA,2,https://www.tripadvisor.com/Profile/S2394JYnadiah,Nadia H,Date of stay: November 2021,Exceptional Hotel,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or90-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Uber chicken ultra luxurious stay in the heart of the city. The Pan Pacific is a fabulous modern hotel only a few months since it opened we stayed in 1901 with stunning views of the city.

Plush, comfortable and well appointed with a Dyson hairdryer.",50,128,"Manchester, United Kingdom",327,https://www.tripadvisor.com/Profile/GlossyMagazine,GlossyMagazineGuy,Date of stay: November 2021,Luxurious London,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Pan Pacific is London's newest quality hotel.

The hotel's décor is a blend of Asian and European, and afternoon tea is the same. On offer is a traditional English afternoon tea and Kopi Tiam, which is a Singaporean inspired “celebration”

We had one of each – it's a good way to mix and match, try out the new, but still have the well loved elements of the traditional afternoon tea.

The food itself was excellent, sandwiches, scones all perfect, and the Kopi Tiam was a revelation (perfect dim sum, mushroom bao etc).

Cherish Finden is well known from TV cookery/travel programmes and as Executive Pastry Chef has created something original and brilliant (which given how congested the afternoon tea scene is in top London hotels is a real achievement).

The “house blend” tea matches the food perfectly.

BUT what stands out more than the food is the level of service – it's simply stunning. Everyone we came across was friendly, professional, welcoming and very, very knowledgeable/enthusiastic about the food/hotel.

A totally different and very good afternoon tea offering in a very congested market.",50,393,"Wickford, United Kingdom",1221,https://www.tripadvisor.com/Profile/Stu151,Stu151,Date of stay: November 2021,Perfect afternoon tea/Stunning Standards of Service,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"I have stayed many times in the Singapore PP, and wanted to experience the new PP once opened in London.
Early check in was provided. I stayed in a Executive room, which was a wonderful room with great views. The Diptyque products were a huge personal plus for me, the room service was excellent and I had possibly the best nights sleep Ive had in a very long time (had to wake at 3.30am to get to Luton - but the sleep I did have was great)
Stand out for me was the personal touch from (possibly) head of guest services Connor (I think that was his name) I mentioned I was travelling to fuerteventura the following day to meet my family, and he slipped under my door a full hand typed personal letter - with all the best beaches and spots to check out over there during my stay.
I was super impressed by this - I will absolutley be staying again will in town on business, thankyou so much for the great stay :)",50,3,NA,3,https://www.tripadvisor.com/Profile/970leighw,Leigh W,Date of stay: October 2021,Fantastic Stay Overnight,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"My friend and I stayed for one night at the newly opened Pan Pacific, and it did not disappoint. On arrival, we were greeted by the excellent concierge team who looked after us very well during our stay. The decor is sublime, the room totally gorgeous but it’s the staff who made our stay truly unforgettable. Thank you Pan Pacific London!!",50,2,"Bedford, United Kingdom",4,https://www.tripadvisor.com/Profile/410nicolah,nicola c,Date of stay: October 2021,Best stay in London,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"We would just like to express how wonderful it was to celebrate our Anniversary at your hotel over the weekend.

Thank you for accommodating all our needs and for making our celebration extra special. Our complimentary upgraded room was very lovely and the views were amazing. The staff we came across were so welcoming and friendly, our welcome cocktail at Ginger Lily and dinner at Straits Kitchen was absolutely delicious! We had a fantastic package and could not have had a better time.

We look forward to staying with you soon.",50,4,NA,4,https://www.tripadvisor.com/Profile/clin89,Chanelle L,Date of stay: October 2021,Anniversary Celebration,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Stayed 3 nights and the hotel was busy in spite of only being opened 2 months ago. The quality of the new building is exceptional and ultra contemporary and there is a strong focus on staff team spirit to welcome you. The location is perfect for visiting couples like ourselves but families (and their pets!) are also well catered for. It is close to the Tower of London and the West End but we enjoyed the markets (Brick lane, Columbia st flower and Spitalfields). The area has a real buzz.

The room was was state of the art from the electric curtains, televisions and air-conditioning all controlled from switches conveniently located. Views from the rooms are excellent in the heart of the city with its high rise buildings. Our bathroom had both a rain shower and a bath. The beds were super comfortable and wide.

Pan Pacific has a wellness centre with an infinity swimming pool overlooking the square and the gym is equipped with the latest fitness equipment.

Quality of the food in the restaurant was outstanding and the cocktail bar must be one of the best in London.

Unfortunately we did not have time for the afternoon tea but speaking to fellow guests they said that was faultless. Something for us to look forward to next time! We will return.",50,3,"Bexley, United Kingdom",6,https://www.tripadvisor.com/Profile/643tonyn,Tony N,Date of stay: October 2021,New 5 star hotel - exceptional high quality delivered with great team work,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Simply can't fault this hotel. It's beautiful, a great location, the beds are amazingly comfy, rooms are totally quiet, and the interiors are lovely. However, the best thing about this hotel was the staff, they are all just wonderful. My son couldn't wait to get back from the science museum to show his space rocket to the doormen! I would thoroughly recommend the family room for a family trip to London.",50,1,"Truro, United Kingdom",5,https://www.tripadvisor.com/Profile/jeniflower2015,jeniflower2015,Date of stay: October 2021,Wonderful Hotel,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,"My wife and I stayed here for our 16th wedding anniversary, from booking the hotel until checkout the experience was truly amazing.

I asked guest relations to help me make our room special for when we arrive as a surprise for my wife, when we arrived this was not mentioned at checkin which is great as my wife wasn’t to know, and when we entered the room we both cried with how beautiful it was.

All staff in the hotel were amazing but I had more interaction with guest relations due to the surprise for my wife and I couldn’t thank them enough.

We will be returning very soon.",50,NA,NA,1,https://www.tripadvisor.com/Profile/shaneo280878,Shane O,Date of stay: November 2021,Beautiful hotel and staff.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,"We decided to book into the new Pan Pacific London hotel for a one night treat stay. The whole stay was wonderful from beginning to end (only wish we were staying for more than 1 night!)

We arrived to a friendly & professional welcome from the door staff, check in was smooth & we were shown up to our executive room on the 14th floor. Being a brand new hotel everything was in immaculate condition - the finish around the hotel & in our room was to a very high standard - we loved the curved lines in the room & bathroom. The corner dual aspect view from our room was great (looking out north-easterly up Bishopsgate with the Truman brewery in view on one-side & to the east on the other side).

It was great to have teas & coffees in the room (with milk) but unfortunately there did not appear to be any wine/champagne glasses in the room. Also, if you're not careful you may inadvertently flash neighbouring guests as it was possible to see into neighbouring rooms and for them to see into our room.

Would not hesitate to stay again and looking forward to trying other Pan Pacific properties around the world once travel restrictions are fully eased!",50,81,United Kingdom,102,https://www.tripadvisor.com/Profile/HappyDays32,HappyDays32,Date of stay: October 2021,Pretty Perfect Pan Pacific,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Oct 2021,"A special visit to celebrate our 20th Wedding anniversary after staying in the Pan Pacific Singapore on our honeymoon back in 2001. The London Hotel fully respected this and really helped us enjoy ourselves and create a special atmosphere for us. The room we were given was outstanding and all staff were so friendly and accommodating. We had a lovely time at the Bar one evening before dinner and the Pool area was incredibly relaxing - not to mention the Steam and Sauna rooms too. Everything in the hotel was brand new, clean and well-presented. With all the smiles from the staff it's impossible not to enjoy oneself from arrival to departure. We also loved the location of the hotel with an enjoyable walk to local restaurants, cafes and the Spitalfields market. Thank you PanPacificLondon for helping us celebrate our special occasion in style. Looking forward to returning one day.",50,1,"London, United Kingdom",11,https://www.tripadvisor.com/Profile/deborahsX8365RF,Deborah S,Date of stay: October 2021,20th Wedding anniversary celebration back at a Pan Pacific hotel.,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or100-Pan_Pacific_London-London_England.html#REVIEWS
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Uber chicken ultra luxurious stay in the heart of the city. The Pan Pacific is a fabulous modern hotel only a few months since it opened we stayed in 1901 with stunning views of the city.

Plush, comfortable and well appointed with a Dyson hairdryer.",50,128,"Manchester, United Kingdom",327,https://www.tripadvisor.com/Profile/GlossyMagazine,GlossyMagazineGuy,Date of stay: November 2021,Luxurious London,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Pan Pacific is London's newest quality hotel.

The hotel's décor is a blend of Asian and European, and afternoon tea is the same. On offer is a traditional English afternoon tea and Kopi Tiam, which is a Singaporean inspired “celebration”

We had one of each – it's a good way to mix and match, try out the new, but still have the well loved elements of the traditional afternoon tea.

The food itself was excellent, sandwiches, scones all perfect, and the Kopi Tiam was a revelation (perfect dim sum, mushroom bao etc).

Cherish Finden is well known from TV cookery/travel programmes and as Executive Pastry Chef has created something original and brilliant (which given how congested the afternoon tea scene is in top London hotels is a real achievement).

The “house blend” tea matches the food perfectly.

BUT what stands out more than the food is the level of service – it's simply stunning. Everyone we came across was friendly, professional, welcoming and very, very knowledgeable/enthusiastic about the food/hotel.

A totally different and very good afternoon tea offering in a very congested market.",50,393,"Wickford, United Kingdom",1221,https://www.tripadvisor.com/Profile/Stu151,Stu151,Date of stay: November 2021,Perfect afternoon tea/Stunning Standards of Service,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"I have stayed many times in the Singapore PP, and wanted to experience the new PP once opened in London.
Early check in was provided. I stayed in a Executive room, which was a wonderful room with great views. The Diptyque products were a huge personal plus for me, the room service was excellent and I had possibly the best nights sleep Ive had in a very long time (had to wake at 3.30am to get to Luton - but the sleep I did have was great)
Stand out for me was the personal touch from (possibly) head of guest services Connor (I think that was his name) I mentioned I was travelling to fuerteventura the following day to meet my family, and he slipped under my door a full hand typed personal letter - with all the best beaches and spots to check out over there during my stay.
I was super impressed by this - I will absolutley be staying again will in town on business, thankyou so much for the great stay :)",50,3,NA,3,https://www.tripadvisor.com/Profile/970leighw,Leigh W,Date of stay: October 2021,Fantastic Stay Overnight,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"My friend and I stayed for one night at the newly opened Pan Pacific, and it did not disappoint. On arrival, we were greeted by the excellent concierge team who looked after us very well during our stay. The decor is sublime, the room totally gorgeous but it’s the staff who made our stay truly unforgettable. Thank you Pan Pacific London!!",50,2,"Bedford, United Kingdom",4,https://www.tripadvisor.com/Profile/410nicolah,nicola c,Date of stay: October 2021,Best stay in London,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"We would just like to express how wonderful it was to celebrate our Anniversary at your hotel over the weekend.

Thank you for accommodating all our needs and for making our celebration extra special. Our complimentary upgraded room was very lovely and the views were amazing. The staff we came across were so welcoming and friendly, our welcome cocktail at Ginger Lily and dinner at Straits Kitchen was absolutely delicious! We had a fantastic package and could not have had a better time.

We look forward to staying with you soon.",50,4,NA,4,https://www.tripadvisor.com/Profile/clin89,Chanelle L,Date of stay: October 2021,Anniversary Celebration,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
 wrote a review Nov 2021,"Stayed 3 nights and the hotel was busy in spite of only being opened 2 months ago. The quality of the new building is exceptional and ultra contemporary and there is a strong focus on staff team spirit to welcome you. The location is perfect for visiting couples like ourselves but families (and their pets!) are also well catered for. It is close to the Tower of London and the West End but we enjoyed the markets (Brick lane, Columbia st flower and Spitalfields). The area has a real buzz.

The room was was state of the art from the electric curtains, televisions and air-conditioning all controlled from switches conveniently located. Views from the rooms are excellent in the heart of the city with its high rise buildings. Our bathroom had both a rain shower and a bath. The beds were super comfortable and wide.

Pan Pacific has a wellness centre with an infinity swimming pool overlooking the square and the gym is equipped with the latest fitness equipment.

Quality of the food in the restaurant was outstanding and the cocktail bar must be one of the best in London.

Unfortunately we did not have time for the afternoon tea but speaking to fellow guests they said that was faultless. Something for us to look forward to next time! We will return.",50,3,"Bexley, United Kingdom",6,https://www.tripadvisor.com/Profile/643tonyn,Tony N,Date of stay: October 2021,New 5 star hotel - exceptional high quality delivered with great team work,NA,https://www.tripadvisor.com/Hotel_Review-g186338-d23274923-Reviews-or110-Pan_Pacific_London-London_England.html#REVIEWS
