h_comment_date,h_content_comment,h_rating,h_reviever_helpfulvote,h_reviewer_address,h_reviewer_contribution,h_reviewer_id,h_reviewer_name,h_reviewer_staydate,h_title_comment,h_triptype,h_url
42461,"Hue serene place is a fairly good hotel that is close to the main area,15 min walk and has everything that you want except a pool.Breakfast is by picking some thing off the menu and also has self serve area inc coffee, fruit and toast etc.",50,4,"Melbourne, Australia",11,https://www.tripadvisor.com/Profile/allytim47,allytim47,42430,Nice hotel up laneway,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42461,"In short - Perfect hotel in all aspects: location, service, breakfast, restaurant. Whatever help we needed, we just had to ask and they helped us immediately. With this hotel you will definitely make the best choice!

We will definitely come back again.",50,1,Germany,3,https://www.tripadvisor.com/Profile/933hedah,Heda H,42430,Excellent hotel in all aspects,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42461,"Very nice hotel, position down the lane, quirky, but once inside brilliant. Once again staff very attentive and our rooms on the top floor were well equiped the own pc, not necessary as free Wi-Fi was adequate. Good views on a clear day, ours was misty. Very central and close to most places. Citadel via Taxi $2 and well worth the visit, lots of history. Hotel well placed for backpacker priced restaurants, so good food and cheap!
Rooms very well equipped with all you need. Recommended",40,68,"Poole, United Kingdom",242,https://www.tripadvisor.com/Profile/NigelW226,Nigel W,42430,Value for Money (when you find it),Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42461,Nice hotel down a lane (which taxis can get down) approx 100 metres from a main road. However do not let this put you off. The rooms are nice. The restaurant food is very good especially the set menu. The staff were very helpful and friendly.,50,6,"Poole, United Kingdom",17,https://www.tripadvisor.com/Profile/547nigelr,Nigel R,42430,Nice hotel in central location,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42461,"This was our best accommodation in a city in Asia within seven month. The hotel is in a very small road and its mostly quiet. The staff is outstanding. Everybody is so nice, friendly and welcoming. It really feels like being someone special. They are all so considerate and helpful. They showed us all important sites on a map and explained prices and routes. They also booked a very good tour to Bach ma national park for us and scooters and bicycles when we asked for it. The rooms are spacious and well kept and cleaned. The beds are comfortable. The breakfast is like paradise. There are allways eight different kinds of fruits and three kinds of fresh juices. All the other asian and western dishes you can choose from a menu and it will be prepared freshly. You can eat and drink as much as you like. Also the dinner was very good.",50,6,"Kiel, Germany",52,https://www.tripadvisor.com/Profile/dkhoffmann,Daniela H,42461,Best value for your money,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42461,"The only time I had a similar quality of service was in Thailand in a 5 star resort. This is a 2 star and he cost is 24$ per night. Amazing people!
Great room, great breakfast, good location. There is noting to say apart from if you go to Hue stay there, you won't regret it.",50,13,"Paris, France",11,https://www.tripadvisor.com/Profile/317julienc,JULIEN C,42461,The greatest in Hue,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42461,"This stay started with a warm welcome in the lobby including free drink and fresh fruit plate.Clean room, great price and value. Fantastic food in the Hotel restaurant. Breakfast a la carte + good selection of juice and fruits from the buffet. We had a balcony too but without table or chair. Free fruit and cooffe/tea in the room on the first day.
We are sad that we had to leave after only one night. We told the staff we are leaving via sleeper train overnight the wished us a good and safe journey and have surprised us with a lovely food bag for our journey. The staff is a highlight in this Hotel and was always helpful and communicative, we even got free ginger tea due our cold/sickness. We are happy that we decided to go here an would totally recommend everyone to stay there.",50,4,"Markt Schwaben, Germany",8,https://www.tripadvisor.com/Profile/268alinew,Aline W,42430,Search no more - you have found your hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42461,"Greeted by a warm welcome from the staff and a welcome drink. Quickly checked in to our big modern room. Clean bathroom. Provided with a detailed map of the city and an explanation of the best way to get to the citadel and surrounding tombs and pagodas. Staff at the front desk were super helpful in giving us recommendations on hotels to stay at in Hanoi and recommendations on Halong Bay cruises. They also helped us book our bus tickets to Hanoi. Big selection of breakfast items. The hotel restaurant is ranked number 1 on TripAdvisor for places to eat in Hue and is definitely worth a visit.

Great stay!",50,2,NA,8,https://www.tripadvisor.com/Profile/Lukesera,Lukesera,42461,Highly recommended!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42461,"We spent one night in this hotel, our room was very comfortable. The staff was extremely helpful and kind. They took care of a daytrip for us and we could use all the facilitites on our last day after check-out since we left later in the day. The breakfast was good, not as extensive as some other hotels but good.",40,NA,"Amsterdam, The Netherlands",3,https://www.tripadvisor.com/Profile/lotf2016,Lot F,42430,"Good value, very nice staff",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1020-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,We spent one night the hotel like the restaurant was a lovely hotel we had a spacious clean comfortable room close to the river we found a great local market crossing to the other side of the river we found a few good things to bring home. Staff were exceptionally helpful & friendly even when we were having breakfast they would ask if we were enjoying our stay found this hotel very welcoming.,50,64,"Melbourne, Australia",99,https://www.tripadvisor.com/Profile/cynthiacR842BW,Cynthia C,42430,Perfect Location,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"- good breakfast (rather than the buffet that can sometimes be chaotic here you order from the menu and the friendly staff deliver to you - except the fruits and toast which you pick yourself)
- good location in walking distance from Citadel area
- staff helpful to arrange transport (we used private car to visit the attractions and hotel arranged at reasonable rates)
- large room, plenty of space, good wifi",40,14,"Singapore, Singapore",11,https://www.tripadvisor.com/Profile/enriqueR-B1982,Enrique R,42430,"Good value, large room - friendly and helpful staff",Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"One of the best hotels we've ever been to. We got fresh fruits and a welcome drink when we arrived.
The room was absolutly clean, very big and very good furnished.

Our feedback:
Great service.
Big,comfortable and very clean rooms! Awesome breakfast!!! And really friendly staff!
It was a great stay,We will definitly come back.",50,3,"Frankfurt, Germany",4,https://www.tripadvisor.com/Profile/msl0989,msl0989,42430,Perfect Place to stay!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Very friendly, English speaking staff. Hotel set in a quiet side street, but very close to restaurants and the river. Spacious room and bathroom, very clean. Excellent in-room wifi connection. No-smoking enforced throughout the hotel premises. Good breakfast selection. Helpful with transportation arrangements and familiarizing you with the city points of interest etc. Even though a 3 star hotel I'd say it classifies as a 5 star in that category. I'd stay there again.",50,118,"Bow, New Hampshire",187,https://www.tripadvisor.com/Profile/537JohnK537,John K,42430,An excellent place,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"The hotel is located in a quiet little street, and is in close walking distance(a couple of minutes) to lots of restaurants and the river. The citadel is about an easy 30 minute walk.The rooms are large, very clean with good bathrooms and are very good value for money. We had a room on the top floor with a large balcony looking across the whole town for only $US50 including breakfast.The hotel can arrange a good car transfer service to and from Da Nang or Hoi An .Recommended for a stay in Hue.",50,29,"Melbourne, Australia",48,https://www.tripadvisor.com/Profile/Morgans121,Morgans121,42430,Excellent Value,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Great hotel - we stayed on the 7th floor and and had a room with a balcony - it was lovely - the view over Hue wasnt as scenic as some of our hotel views - but lovely to wake up to all the same and feel the sun on you!!
The room had everything we needed and the bed was extremely comfy!!
There was a jet bath, but we never used it - the bathroom was nice and spacious.
The hotel was down a small side street, which was very dark when coming home late, but we didn't feel unsafe at any point. In regards to location - it was a short walk from the bridge to go over to the citadel - perfect.
If we ever return to Hue we would definitely stay at this hotel again.",50,160,"Ho Chi Minh City, Vietnam",239,https://www.tripadvisor.com/Profile/thedistancekc,thedistancekc,42430,Great stay in a lovely hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Spent a night in Serene Palace as part of our 2 week Vietnam odyssey.

Really nice hotel and well situated for the local eateries. It was the only hotel we had during our stay in Vietnam with a balcony so it was really great to sit out after a long day of tours and watch the sun go down over a couple of drinks.

We also dined at their restaurant which was really good and would recommend.",40,22,"Dunedin, New Zealand",38,https://www.tripadvisor.com/Profile/Malcolm_Fraser,Malcolm_Fraser,42430,When in Hue...,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Difficult to find as down a small alleyway - the trip advisor location is incorrect. Ask people for directions, the sign to go in is very small. The restaurant is set within a hotel and well presented, clean and well lit. Staff were very polite and spoke good English. We ordered the set menu, 4 courses for 279,000vnd for 2 people. Food was ok, we have travelled for a week and eaten better at local restaurants. It seems this was targeted at western guests. However good value for money none the less. We also got 10% discount!",40,7,"Sale, United Kingdom",14,https://www.tripadvisor.com/Profile/vickie916,Vickie,42430,"Lovely setting, ordinary food",NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Hue Serene Palace. The staff here provide excellent service.

We stayed with them during our honeymoon - they went above and beyond, organising drivers, providing flowers and cake on arrival. They really make our stay in Hue a fantastic experience.

Additionally, the hotel, particularly the staff service, represents serious value for money.",50,2,NA,3,https://www.tripadvisor.com/Profile/jockm258,Jock M,42430,Perfect,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,Booked directly with hotel. We had scheduled airport pickup and that went smoothly. We stayed 3 nights in room 702. Room was spacious with a nice balcony. Breakfast was nice. They had a fruit bar and then you ordered off of the menu. We were leaving by train on our last day to our next destination and they presented us with a bag of fruit for our journey. This was a great value!,50,45,"Louisville, Kentucky",43,https://www.tripadvisor.com/Profile/Manslick68,Manslick68,42401,Nice choice in Hue,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1030-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Again - and I feel like I'm becoming a broken record here - the staff at this hotel, like in the rest of Vietnam, were amazing. Great help for arranging travel to the sites in Hue, friendly and spoke English with ease.

The room itself had a comfortable, large bed with two duvets for the night-time blanket fighters out there, although it needed a little bit of touching up to be considered as stellar as the staff.

Great location for walking to Citadel (about 30 mins) and good if you want to have drinks with backpackers, as the backpacker district is a short walk away. And the food downstairs was awesome.",50,47,"London, United Kingdom",148,https://www.tripadvisor.com/Profile/CoupleofVoyagers,Couple of Voyagers,42430,Brilliant service,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Stayed 2 nights. Excellent ,Really Friendly ,Helpful Staff. Throughout the hotel. from doorman to housekeeping ,restaurant to front desk. Especially Scarlette. THANK YOU ALL VERY MUCH NITA AND LIBBY XX",50,2,"London, United Kingdom",6,https://www.tripadvisor.com/Profile/422nits,Nita Ladwa,42401,MARVELLOUS STAFF AND FABULOUS HOTEL,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Good size modern rooms. Very friendly staff can arrange any tours and are helpful. Down a small local alley, but quiet and only a short walk to main street of town. Breakfast is free and good. For quality of rooms, location, and value this is a good choice.",50,57,"Honolulu, Hawaii",90,https://www.tripadvisor.com/Profile/Adamppalmer,Adam Palmer,42430,Good modern rooms and good value,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"We were really surprised by this hotel as the approach through the narrow allies was a little inauspicious, but very Vietnam. The hotel was a lovely surprise with spacious clean rooms and very helpful and welcoming staff.There was a laptop in the room and a little balcony.Breakfast was pretty good, again the staff were lovely.",50,2,Leeds,3,https://www.tripadvisor.com/Profile/Vanessa10Leeds,Vanessa10Leeds,42401,Very good hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Excellent, helpful staff. Welcome drink on arrival..
Good breakfast, clean and quiet room. They arranged taxi pick up at train station, taxi to airport and driver to take us to temples.
You couldn't ask for more.",50,17,Newcastle upon Tyne,1127,https://www.tripadvisor.com/Profile/MichelleS9760,Michelle G,42430,Excellent hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"I've there for 2 nights, from the start, i was welcomed by bellman, receptionist and check in time is quickly. Dont have buffet but it has set menu and you can order what you want without limit. Room is clean and spacious. Have a computer in your room but it's slow. By the way the room rate is reasonable for such this service!",50,NA,NA,5,https://www.tripadvisor.com/Profile/721nel,Ne L,42401,Such an amazing trip!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"A lovely small hotel in Hue, within easy walking distance to lots of restaurants and bars.
We had booked a pick up from the airport and was very glad to see our driver on arrival at the airport.
When we drove into the alley where the hotel is my husband was slightly concerned asking where have you booked! But it was all good, staff where excellent, rooms clean and a good size - we had booked a city view which also had a balcony.
A bit of noise from guests locking and unlocking their rooms, hubby commented it sounded like locking cell doors in a prison, but that was a slight over exaggeration.
We booked a trip through the hotel, boat out to the pagoda and private car out to 2 tombs which cost us USD45, probably could have got cheaper elsewhere but with only 2 days in the city it was easy to arrange. The car was a new 4x4 which was very comfortable on a very hot day.
We ate at the restaurant which is number 1 in Hue on TripAdvisor and I can understand why.
I used the spa at the sister hotel 5 minutes away which was also extremely good.
I would highly recommend this hotel.",40,46,"London, United Kingdom",51,https://www.tripadvisor.com/Profile/essexgirl72,essexgirl72,42430,Lovely stay,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"We stopped here for 4 nights while visiting Hue.
The hotel is well situated - a little walk to all the main restaurants and river, but close enough for it to only be a 5 minute walk!
There are lots of coffee shops around, and some street food places to try.

The staff were fine, no problems. My wife was ill during our stay and they promptly called their doctor on call, who arrived and sorted everything out quickly and professionally.

Breakfast was fine, we also ate at the restaurant as it is the number one restaurant in Hue and it was very good!

There was also a PC in our room, but it was very slow and had some issues...

All in all, I would stay here again.",40,61,"Fenny Compton, United Kingdom",185,https://www.tripadvisor.com/Profile/JasonW723,Jason W,42430,"Nice Hotel, Good Location.",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"My husband and I spent two nights at the Serene Palace Hotel and had a wonderful stay. From the very start, we were greeted warmly by the staff and given a lovely tray of drinks and fruit upon our arrival. Our room, the least expensive available, was spacious, very attractive and clean, with a large bathroom -- with a tub! -- and all of the amenities. It was quiet and comfortable. The restaurant served delicious food (we had two breakfasts and a dinner there). The staff was absolutely terrific. They helped put together a tour for us with drivers and guides which was went perfectly, provided us with Vietnamese newspapers to bring home for our daughter's design project, arranged a transfer to the airport, stored our luggage while we were out for the day and offered us showers after we had checked out of our room before we left for the airport. Everyone -- the front desk staff, the doormen, the waitresses -- were so friendly and welcoming that it felt less like a hotel and more like we were their personal and valued guests. All of this for such a low price that we thought there had been a mistake! I highly recommend this gem which is tucked into a quiet street in the midst of an area with great restaurants and the waterfront.",50,13,"Berkeley, California",14,https://www.tripadvisor.com/Profile/MargaretC252,Margaret C,42401,Great hotel for a very reasonable price,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"You arrive down a little alley and wonder if you made the right choice, but as soon as your step through the front door you realise you have. Tremendous staff who will help with anything. I like the way they will organise restaurant reservations and trips without giving you the hard sell. Large well furnished rooms which are kept very clean. The restaurant serves a good breakfast and quality food in the evening. Forgot to mention the price - such good value for money.
Tip - try to get an upper floor so you can sit on your balcony and have a drink with a better view.",50,629,"Bexhill-on-Sea, United Kingdom",1433,https://www.tripadvisor.com/Profile/sleepybexhill,sleepybexhill,42430,Another good choice on our tour.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1040-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Excellent well run Hotel. Don't be put off by narrow side street approach. Its in a quiet location close to shops, restaurants and only a short walk from the DMZ bar great place to spend an eve large screen and TV for sports, pool table and great food
The room was nice and big clean and good storage for your clothes. The staff were extremely helpful and friendly who ever you met nothing was to much trouble for any of them, and always with a smile.I went on a private tour of the DMZ organised by them an exellent and great value full day out. Tours of city can be done through the hotel to your needs. Breakfasts were exellent as were the eve meals which were excellent value for money. Definitely return.

.",50,4,"Crewe, United Kingdom",11,https://www.tripadvisor.com/Profile/skydiveroger,skydiveroger,42401,Another stop on my journey south,Trip type: Traveled solo,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,We only stayed two nights and would have liked to have stayed longer. We had a superior room which was large and very comfortable. The hotel was very clean and the staff were super friendly and courteous. The hotel is centrally located within easy walking distance of the river and main area. Breakfast is included and was very good with a variety of food choices. I would stay here again when we come back to Hue.,50,3,"Surrey, Canada",5,https://www.tripadvisor.com/Profile/juliam49,Julia m,42430,Great Hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Huge, clean and bright room. Vey helpful staff, nice located in a silent side alley, good breakfast and even good massage at there nearby sister hotel. Many good places to go out nearby for all kinds of food.",50,25,"Copenhagen, Denmark",25,https://www.tripadvisor.com/Profile/Christinaogco,Christinaogco,42401,Excellent value,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,Location of hotel is little inside main road. Rooms are big n elegantly laid out. Reception also very well serviced. Breakfast was good n sumptuous. Travel counter inside hotel. Bathrooms also adequate size n good.,50,5,NA,25,https://www.tripadvisor.com/Profile/356rajeshb,Rajesh B,42430,Visit to Hue,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,We stayed 3 nights at Hue Serene Palace. The staff were very nice - professional and helpful. The room was nice enough. Our room faced the street/alley - which one night was a little noisy with the Karoke Bar next door but it was not outlandishly noisy. The breakfast in the morning was via menu plus a fruit and fresh bread buffet. There were lots of choices. There were three of us and the hot water almost lasted for the third shower depending on how long the first two were in the shower. The WiFi worked well. Good value for money hotel.,50,301,"Lisbon, Portugal",391,https://www.tripadvisor.com/Profile/CDNTRAVELLERS2,CDNTRAVELLERS2,42401,Good hotel and good staff,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"With regret we only stayed 1 night ,but this was the best resort on or 15 tour ,the staff are the best in Vietnam . From the time we checked in until we left nothing was too much trouble ,room service ,extra pillows ,directions ,make sure you add this place to four must do list",50,9,"Palm Beach, Queensland, Australia",10,https://www.tripadvisor.com/Profile/458cindyk,Cindy K,42401,Best place on our tour,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"I stayed here for 2 nights. Check in is quick. My room is on highest floor which is 705. Hotel dont have buffet for breakfast but it has a menu and not limited so you can order what you want. Staff here is very nice and helpful. They have a tour desk in the lobby so will give you any information if you need.
Highly recommend Serene palace.",50,5,China,5,https://www.tripadvisor.com/Profile/dieuhoaymy,Leelee 2,42430,Nice hotel!,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"Great little hotel off the beaten path. Staff are wonderful, rooms are clean and nicely decorated. Kudos to the staff working in the restaurant and compliments to the chef! Best food in Hue in my opinion! We highly recommend staying in this boutique hotel.",50,8,"Montreal, Canada",11,https://www.tripadvisor.com/Profile/Dara777,Dara G,42430,Must stay here !,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42430,"A two night stay in Hue at the Serene Palace, centrally located, good sized rooms with great views over the city from the front. Welcoming staff who were at all times helpful and easy to deal with. Excellent arrangements for a boat trip on the Perfume River. There are lots if alternatives in Hue including some large and famous establishments, this small hotel offered good service at a great price.",50,3,"London, United Kingdom",9,https://www.tripadvisor.com/Profile/barryp83,barry p,42401,Welcoming hotel with great views.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42401,"I chose this hotel based on my friend's recommendation. It is perfect choice for boutique hotel in very small and quiet city.
The hotel is small but really charming and nice decoration. We were greeted by welcome drink and warm atmosphere of staff at the lobby.
With the city map, nice recommendation, they made our short visit in Hue so easily.
My room has small balcony with city view, great shower, good amenities( But you can not expect more for small hotel like this).
Like other boutique hotel, the staff at Hue Serene Palace hotel are wonderful. They work so hard, always try to make us feel the most comfortable as they can.
The breakfast is quite basic, but good enough for us to start to discover the city.
Do not spend more time to search hotel in Hue, this is the best choice for you.",50,1,New York,4,https://www.tripadvisor.com/Profile/JaLo11,JaLo11,42370,Charming boutique hotel,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1050-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42401,"Serene Palace lives up to its reputation as an excellent hotel. While I will give details of little things that may or may not affect your decision to stay there, the overall experience can not be faulted. This is due mainly to the staff, who provide excellent service with a smile from the moment you enter the door to the moment you leave. Welcome drink and fruit greet you, and fruit is also provided in your room each day along with a bottle of water and coffee and tea for each guest. Of course, breakfast pretty much has all you can eat fruit as well. Also included in breakfast is a menu that you can order from to your heart's delight.

We paid more for a balcony room, but there was no balcony furniture, so we couldn't actually sit out there, which is something we love to do and a reason we pay for such rooms. Perhaps they have furniture out there in other seasons, but honestly, there was very little room to accommodate furniture. It's more of a standing balcony, which for us, defeats the purpose.

Our room included a safe, a jetted tub (not so easy to shower in as the hand held shower head doesn't have a long extension, but lovely to soak in), a kettle, a comfortable sitting area near the window, and best of all a desktop computer (it would occasionally crash, but we found it more useful than we would have imagined and definitely missed it when we moved on to other cities).

As we stayed 4 nights, the hotel offered free pick-up at the train station. Our train was 2 hours late, but they were there waiting with a smile and a clearly marked sign with our name.

We would definitely recommend staying here and would come back to Hue simply to do so again.

p.s. Their restaurant is number 1 on tripadvisor, and we happily ate there every night! Still missing the pomelo salad...",50,128,"Seoul, South Korea",170,https://www.tripadvisor.com/Profile/vicariouslyhere,Vicariously Here,42401,Top Notch Staff!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1060-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42401,"Great little hotel within walking distance to the river and main road (La Loi) in Hue. Front end staff and courteous, welcoming and helpful. Rooms are clean, linens and towels clean and fresh; good shower. The restaurant is rated #1 in Hue and I really don't know why....Unfortunately, the service is very poor and unorganized. Breakfast seems to be their worst time of the day - coffee is cold, no cutlery, forgetting orders and complete chaos in the dining room. It was convenient eating there but not worth the frustration after a couple of days. I think the dining room manager was on maternity leave - hope she returns soon! Would recommend the hotel but head out somewhere else for your meals.",40,55,"Turner Valley, Canada",101,https://www.tripadvisor.com/Profile/176Travelbag53,176Travelbag53,42401,Hotel was nice; restaurant service not so good....,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1060-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42401,"This is a perfectly fine hotel although it looks like it needs a renovation. I got upgraded to a family room, which was quite large. The location is pretty good. The walls don't have good noise insulation - I could hear all conversations and toilet flushes from the neighboring room - but that is unfortunately quite common in hotels from all around the world.

The tour plans that the reception desk was suggesting were overpriced. I got longer tours for a cheaper price online.

The next time I'd probably go to their newer sister hotel Serene Palace Shining, which is just 100 meters away.",40,103,"Singapore, Singapore",96,https://www.tripadvisor.com/Profile/Globa1Foodie,Foodie,42401,Perfectly fine hotel,Trip type: Traveled solo,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or1060-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
